fname,label,aso_id,manually_verified,noisy_small,validation
58038.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58039.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58040.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41657.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41658.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58043.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58044.wav,Acoustic_guitar,/m/042v_gx,0,1,0
58045.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58046.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41663.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41664.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58049.wav,Acoustic_guitar,/m/042v_gx,0,1,0
41666.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58051.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41669.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58054.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58055.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58057.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58058.wav,Acoustic_guitar,/m/042v_gx,0,1,0
58059.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58060.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41677.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58062.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41679.wav,Acoustic_guitar,/m/042v_gx,0,0,0
221904.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41681.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41682.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58067.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58068.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58069.wav,Acoustic_guitar,/m/042v_gx,0,1,0
58071.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58072.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58073.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58074.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58075.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58076.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58077.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58078.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58079.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58080.wav,Acoustic_guitar,/m/042v_gx,0,1,0
58081.wav,Acoustic_guitar,/m/042v_gx,0,1,0
58082.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58083.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58084.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58085.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58086.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58087.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82669.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58100.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58101.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58102.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58103.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58104.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58105.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58106.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58107.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58109.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58112.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58115.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58116.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58118.wav,Acoustic_guitar,/m/042v_gx,0,1,0
58119.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58120.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58121.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58122.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58123.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58124.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58125.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58126.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58127.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41744.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41745.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41746.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41747.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41748.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41749.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41750.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183087.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183089.wav,Acoustic_guitar,/m/042v_gx,0,0,0
131928.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82823.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82824.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82825.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82826.wav,Acoustic_guitar,/m/042v_gx,0,0,0
9100.wav,Acoustic_guitar,/m/042v_gx,0,0,0
9101.wav,Acoustic_guitar,/m/042v_gx,0,0,0
9103.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82926.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82928.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82930.wav,Acoustic_guitar,/m/042v_gx,0,0,0
82931.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41984.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41985.wav,Acoustic_guitar,/m/042v_gx,0,1,0
41986.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41987.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41988.wav,Acoustic_guitar,/m/042v_gx,0,1,0
41989.wav,Acoustic_guitar,/m/042v_gx,0,0,0
41990.wav,Acoustic_guitar,/m/042v_gx,0,1,0
173075.wav,Acoustic_guitar,/m/042v_gx,0,0,0
173094.wav,Acoustic_guitar,/m/042v_gx,0,0,0
91199.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361574.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361575.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361576.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361577.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361578.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361579.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361580.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361581.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361582.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361584.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361585.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361586.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361587.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361588.wav,Acoustic_guitar,/m/042v_gx,0,1,0
328880.wav,Acoustic_guitar,/m/042v_gx,0,0,0
361665.wav,Acoustic_guitar,/m/042v_gx,0,0,0
353496.wav,Acoustic_guitar,/m/042v_gx,0,0,0
337128.wav,Acoustic_guitar,/m/042v_gx,0,0,0
128798.wav,Acoustic_guitar,/m/042v_gx,0,0,0
140695.wav,Acoustic_guitar,/m/042v_gx,0,0,0
140696.wav,Acoustic_guitar,/m/042v_gx,0,0,0
140697.wav,Acoustic_guitar,/m/042v_gx,0,0,0
116164.wav,Acoustic_guitar,/m/042v_gx,0,0,0
232355.wav,Acoustic_guitar,/m/042v_gx,0,0,0
128803.wav,Acoustic_guitar,/m/042v_gx,0,0,0
75242.wav,Acoustic_guitar,/m/042v_gx,0,0,0
214523.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58900.wav,Acoustic_guitar,/m/042v_gx,0,0,0
128805.wav,Acoustic_guitar,/m/042v_gx,0,0,0
270599.wav,Acoustic_guitar,/m/042v_gx,0,0,0
233736.wav,Acoustic_guitar,/m/042v_gx,0,0,0
270602.wav,Acoustic_guitar,/m/042v_gx,0,0,0
8459.wav,Acoustic_guitar,/m/042v_gx,0,0,0
222799.wav,Acoustic_guitar,/m/042v_gx,0,0,0
222800.wav,Acoustic_guitar,/m/042v_gx,0,0,0
222801.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58971.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58972.wav,Acoustic_guitar,/m/042v_gx,0,1,0
58973.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58974.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58975.wav,Acoustic_guitar,/m/042v_gx,0,0,0
58976.wav,Acoustic_guitar,/m/042v_gx,0,0,0
116388.wav,Acoustic_guitar,/m/042v_gx,0,0,0
128812.wav,Acoustic_guitar,/m/042v_gx,0,0,0
255733.wav,Acoustic_guitar,/m/042v_gx,0,1,0
128815.wav,Acoustic_guitar,/m/042v_gx,0,0,0
255811.wav,Acoustic_guitar,/m/042v_gx,0,0,0
214867.wav,Acoustic_guitar,/m/042v_gx,0,0,0
128816.wav,Acoustic_guitar,/m/042v_gx,0,0,0
128817.wav,Acoustic_guitar,/m/042v_gx,0,1,0
141186.wav,Acoustic_guitar,/m/042v_gx,0,0,0
102729.wav,Acoustic_guitar,/m/042v_gx,0,0,0
329664.wav,Acoustic_guitar,/m/042v_gx,0,0,0
329705.wav,Acoustic_guitar,/m/042v_gx,0,0,0
59508.wav,Acoustic_guitar,/m/042v_gx,0,0,0
349992.wav,Acoustic_guitar,/m/042v_gx,0,0,0
360812.wav,Acoustic_guitar,/m/042v_gx,0,0,0
338082.wav,Acoustic_guitar,/m/042v_gx,0,0,0
370988.wav,Acoustic_guitar,/m/042v_gx,0,0,0
370989.wav,Acoustic_guitar,/m/042v_gx,0,0,0
370990.wav,Acoustic_guitar,/m/042v_gx,0,0,0
370991.wav,Acoustic_guitar,/m/042v_gx,0,0,0
370992.wav,Acoustic_guitar,/m/042v_gx,0,0,0
370993.wav,Acoustic_guitar,/m/042v_gx,0,0,0
43356.wav,Acoustic_guitar,/m/042v_gx,0,0,0
76136.wav,Acoustic_guitar,/m/042v_gx,0,0,0
248175.wav,Acoustic_guitar,/m/042v_gx,0,0,0
248176.wav,Acoustic_guitar,/m/042v_gx,0,0,0
248177.wav,Acoustic_guitar,/m/042v_gx,0,0,0
346493.wav,Acoustic_guitar,/m/042v_gx,0,0,0
346494.wav,Acoustic_guitar,/m/042v_gx,0,0,0
371086.wav,Acoustic_guitar,/m/042v_gx,0,0,0
371087.wav,Acoustic_guitar,/m/042v_gx,0,0,0
371088.wav,Acoustic_guitar,/m/042v_gx,0,0,0
256422.wav,Acoustic_guitar,/m/042v_gx,0,0,0
256423.wav,Acoustic_guitar,/m/042v_gx,0,0,0
349938.wav,Acoustic_guitar,/m/042v_gx,0,0,0
223722.wav,Acoustic_guitar,/m/042v_gx,0,0,0
251863.wav,Acoustic_guitar,/m/042v_gx,0,0,0
125441.wav,Acoustic_guitar,/m/042v_gx,0,0,0
125442.wav,Acoustic_guitar,/m/042v_gx,0,0,0
125443.wav,Acoustic_guitar,/m/042v_gx,0,0,0
125444.wav,Acoustic_guitar,/m/042v_gx,0,0,0
125458.wav,Acoustic_guitar,/m/042v_gx,0,0,0
346645.wav,Acoustic_guitar,/m/042v_gx,0,0,0
174686.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182930.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182931.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182933.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182934.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182935.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182936.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182937.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182939.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182941.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182942.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182943.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182945.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182946.wav,Acoustic_guitar,/m/042v_gx,0,1,0
349979.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182948.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182949.wav,Acoustic_guitar,/m/042v_gx,0,1,0
182950.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182951.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182952.wav,Acoustic_guitar,/m/042v_gx,0,1,0
210716.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182954.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182955.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182956.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182957.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182958.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182959.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182961.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182962.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182963.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182964.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182965.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182966.wav,Acoustic_guitar,/m/042v_gx,0,1,0
182968.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182969.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182970.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182971.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182972.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182973.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182974.wav,Acoustic_guitar,/m/042v_gx,0,1,0
182976.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182977.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182978.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182980.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182982.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182983.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182984.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182985.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182986.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182987.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182988.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182989.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182990.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182993.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182994.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182995.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182996.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182997.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182998.wav,Acoustic_guitar,/m/042v_gx,0,0,0
182999.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183001.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183002.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183003.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183006.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183007.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183008.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183009.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183010.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183011.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183012.wav,Acoustic_guitar,/m/042v_gx,0,0,0
349990.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183014.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183015.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183017.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183018.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183019.wav,Acoustic_guitar,/m/042v_gx,0,0,0
363246.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183025.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183026.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183027.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183028.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183029.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183030.wav,Acoustic_guitar,/m/042v_gx,0,0,0
128809.wav,Acoustic_guitar,/m/042v_gx,0,0,0
68344.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183033.wav,Acoustic_guitar,/m/042v_gx,0,0,0
68346.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183035.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183036.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183037.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183039.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183041.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183042.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183043.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183044.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183045.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183046.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183047.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183048.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183049.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183050.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183051.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183052.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183053.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183054.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183055.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183056.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183057.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183058.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183059.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183060.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183061.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183062.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183064.wav,Acoustic_guitar,/m/042v_gx,0,0,0
2841.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183066.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183067.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183068.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183069.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183071.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183072.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183073.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183074.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183075.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183076.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183079.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183080.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183081.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183084.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183085.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183086.wav,Acoustic_guitar,/m/042v_gx,0,0,0
338735.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183088.wav,Acoustic_guitar,/m/042v_gx,0,0,0
338737.wav,Acoustic_guitar,/m/042v_gx,0,0,0
338738.wav,Acoustic_guitar,/m/042v_gx,0,1,0
338741.wav,Acoustic_guitar,/m/042v_gx,0,0,0
338744.wav,Acoustic_guitar,/m/042v_gx,0,0,0
338745.wav,Acoustic_guitar,/m/042v_gx,0,0,0
338746.wav,Acoustic_guitar,/m/042v_gx,0,0,0
273227.wav,Acoustic_guitar,/m/042v_gx,0,0,0
101204.wav,Acoustic_guitar,/m/042v_gx,0,0,0
265048.wav,Acoustic_guitar,/m/042v_gx,0,1,0
265049.wav,Acoustic_guitar,/m/042v_gx,0,0,0
265050.wav,Acoustic_guitar,/m/042v_gx,0,0,0
265051.wav,Acoustic_guitar,/m/042v_gx,0,0,0
232353.wav,Acoustic_guitar,/m/042v_gx,0,0,0
150435.wav,Acoustic_guitar,/m/042v_gx,0,0,0
175171.wav,Acoustic_guitar,/m/042v_gx,0,0,0
175173.wav,Acoustic_guitar,/m/042v_gx,0,1,0
175174.wav,Acoustic_guitar,/m/042v_gx,0,0,0
175176.wav,Acoustic_guitar,/m/042v_gx,0,0,0
330895.wav,Acoustic_guitar,/m/042v_gx,0,0,0
330909.wav,Acoustic_guitar,/m/042v_gx,0,0,0
167114.wav,Acoustic_guitar,/m/042v_gx,0,0,0
347368.wav,Acoustic_guitar,/m/042v_gx,0,0,0
44299.wav,Acoustic_guitar,/m/042v_gx,0,0,0
59266.wav,Acoustic_guitar,/m/042v_gx,0,0,0
331039.wav,Acoustic_guitar,/m/042v_gx,0,1,0
44365.wav,Acoustic_guitar,/m/042v_gx,0,0,0
44366.wav,Acoustic_guitar,/m/042v_gx,0,0,0
44367.wav,Acoustic_guitar,/m/042v_gx,0,0,0
257418.wav,Acoustic_guitar,/m/042v_gx,0,0,0
3468.wav,Acoustic_guitar,/m/042v_gx,0,0,0
3469.wav,Acoustic_guitar,/m/042v_gx,0,0,0
3470.wav,Acoustic_guitar,/m/042v_gx,0,0,0
3472.wav,Acoustic_guitar,/m/042v_gx,0,0,0
3473.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183704.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183705.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183706.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183707.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183708.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183709.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183710.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183711.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183712.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183713.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183714.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183716.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183717.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183718.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183719.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183720.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183721.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183723.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183724.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183725.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183726.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183727.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183728.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183729.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183730.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183731.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183732.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183734.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183735.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183736.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183737.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183738.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183739.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183740.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183741.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183742.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183743.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183744.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183745.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183747.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183748.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183749.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183750.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183751.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183752.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183753.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183754.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183755.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183756.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183757.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183758.wav,Acoustic_guitar,/m/042v_gx,0,0,0
380367.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183761.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183762.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183763.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183765.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183766.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183768.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183769.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183770.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183771.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183772.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183773.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183775.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183776.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183777.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183778.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183779.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183780.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183781.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183782.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183783.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183784.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183785.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183786.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183788.wav,Acoustic_guitar,/m/042v_gx,0,1,0
183789.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183790.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183791.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183793.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183794.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183795.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183797.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183798.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183799.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183801.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183802.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183803.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183804.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183805.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183806.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183807.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183809.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183810.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183811.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183812.wav,Acoustic_guitar,/m/042v_gx,0,0,0
183813.wav,Acoustic_guitar,/m/042v_gx,0,0,0
